OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
12-02-2015,09-08-2002,SO48412,342,19310,7,1,1
12-02-2015,8/24/2002,SO48416,320,15472,1,1,1
12-02-2015,9/25/2002,SO48411,371,17182,10,1,1
12-02-2015,10/29/2002,SO48414,369,13718,1,1,1
12-02-2015,8/23/2002,SO48417,368,22932,9,1,1
12-03-2015,10/14/2002,SO48424,377,15070,7,1,1
12-03-2015,11/13/2002,SO48433,379,23102,9,1,1
12-03-2015,09-05-2002,SO48435,377,22953,9,1,1
12-03-2015,09-06-2002,SO48423,340,19297,7,1,1
12-03-2015,08-07-2002,SO48426,383,14253,4,1,1
12-03-2015,9/27/2002,SO48430,360,26633,4,1,1
12-03-2015,11/17/2002,SO48427,389,14289,4,1,1
12-03-2015,10-02-2002,SO48425,379,16475,8,1,1
12-03-2015,10/22/2002,SO48420,377,14957,7,1,1
12-03-2015,10-11-2002,SO48434,377,22912,9,1,1
12-03-2015,09-12-2002,SO48432,377,23098,9,1,1
12-03-2015,09-02-2002,SO48421,387,19361,10,1,1
12-03-2015,9/20/2002,SO48428,371,13733,1,1,1
12-03-2015,11/18/2002,SO48429,352,12385,10,1,1
12-03-2015,09-12-2002,SO48422,379,16946,10,1,1
12-03-2015,10-10-2002,SO48431,354,26619,1,1,1
12-04-2015,11-07-2002,SO48437,324,15466,4,1,1
12-04-2015,8/31/2002,SO48438,362,13117,9,1,1
12-04-2015,11-06-2002,SO48436,389,14267,1,1,1
12-05-2015,9/20/2002,SO48444,362,26618,4,1,1
12-05-2015,11-08-2002,SO48449,370,22907,9,1,1
12-05-2015,09-04-2002,SO48442,377,13735,1,1,1
12-05-2015,10/19/2002,SO48447,326,15471,4,1,1
12-05-2015,11-03-2002,SO48439,389,17651,7,1,1
12-05-2015,9/28/2002,SO48440,336,19309,7,1,1
12-05-2015,11/19/2002,SO48446,338,27265,6,1,1
12-05-2015,9/29/2002,SO48445,342,15411,4,1,1
12-05-2015,09-10-2002,SO48441,389,26503,6,1,1
12-05-2015,9/21/2002,SO48448,375,22987,9,1,1
12-05-2015,8/22/2002,SO48451,358,13107,9,1,1
12-05-2015,9/25/2002,SO48450,362,26645,4,1,1
12-05-2015,9/29/2002,SO48443,352,12232,8,1,1
12-06-2015,11/20/2002,SO48454,358,12328,10,1,1
12-06-2015,11-10-2002,SO48453,385,17647,7,1,1
12-06-2015,11/19/2002,SO48455,360,12380,10,1,1
12-06-2015,11/20/2002,SO48452,368,14998,7,1,1
12-06-2015,11-11-2002,SO48456,360,20651,6,1,1
12-07-2015,10/21/2002,SO48468,336,15433,4,1,1
12-07-2015,9/23/2002,SO48473,352,26641,4,1,1
12-07-2015,10/31/2002,SO48472,373,22942,9,1,1
12-07-2015,10/24/2002,SO48465,356,26626,4,1,1
12-07-2015,10-02-2002,SO48458,371,17097,10,1,1
12-07-2015,08-11-2002,SO48459,379,14966,7,1,1
12-07-2015,10/29/2002,SO48467,332,15409,1,1,1
12-07-2015,9/20/2002,SO48462,328,20828,8,1,1
12-07-2015,11-05-2002,SO48470,379,23105,9,1,1
12-07-2015,09-07-2002,SO48464,375,13734,4,1,1
12-07-2015,09-10-2002,SO48463,371,17225,10,1,1
12-07-2015,09-10-2002,SO48469,377,22961,9,1,1
12-07-2015,11/19/2002,SO48474,328,26447,9,1,1
12-07-2015,11-09-2002,SO48461,389,18167,8,1,1
12-07-2015,10-04-2002,SO48466,332,15404,4,1,1
12-07-2015,08-11-2002,SO48471,375,22909,9,1,1
12-07-2015,11/18/2002,SO48460,371,17098,10,1,1
12-08-2015,10/26/2002,SO48483,381,24917,9,1,1
12-08-2015,11-02-2002,SO48484,352,13525,9,1,1
12-08-2015,10-07-2002,SO48476,385,26512,6,1,1
12-08-2015,10-11-2002,SO48475,370,17214,10,1,1
12-08-2015,10-02-2002,SO48480,352,26642,1,1,1
12-08-2015,8/27/2002,SO48478,371,22929,9,1,1
12-08-2015,8/16/2002,SO48477,352,26611,4,1,1
12-08-2015,8/15/2002,SO48482,387,24912,9,1,1
12-08-2015,10/30/2002,SO48485,334,26587,9,1,1
12-08-2015,11-02-2002,SO48481,358,20669,6,1,1
12-08-2015,09-06-2002,SO48479,373,22939,9,1,1
12-09-2015,9/25/2002,SO48486,342,20866,10,1,1
12-09-2015,11-02-2002,SO48487,334,20808,8,1,1
12-09-2015,11-04-2002,SO48489,369,22954,9,1,1
12-09-2015,10/14/2002,SO48488,354,12229,8,1,1
12-09-2015,11/16/2002,SO48490,381,24913,9,1,1
12-09-2015,10/13/2002,SO48491,358,13126,9,1,1
12-09-2015,11-06-2002,SO48492,330,26567,9,1,1
12-10-2015,8/17/2002,SO48498,387,24920,9,1,1
12-10-2015,8/30/2002,SO48499,358,13132,9,1,1
12-10-2015,09-12-2002,SO48502,334,26566,9,1,1
12-10-2015,8/13/2002,SO48497,360,26606,1,1,1
12-10-2015,9/28/2002,SO48500,358,13135,9,1,1
12-10-2015,11-09-2002,SO48501,383,19362,10,1,1
12-10-2015,11-02-2002,SO48495,360,26602,4,1,1
12-10-2015,11/15/2002,SO48496,362,26603,4,1,1
12-10-2015,09-11-2002,SO48494,385,14272,1,1,1
12-11-2015,11/18/2002,SO48509,354,28740,7,1,1
12-11-2015,9/25/2002,SO48513,320,15417,4,1,1
12-11-2015,11/13/2002,SO48516,354,13139,9,1,1
12-11-2015,10-10-2002,SO48508,377,13736,4,1,1
12-11-2015,11-11-2002,SO48503,370,15003,7,1,1
12-11-2015,11/23/2002,SO48510,354,26631,4,1,1
12-11-2015,09-04-2002,SO48514,338,15427,4,1,1
12-11-2015,11/21/2002,SO48511,362,26635,4,1,1
12-11-2015,10/20/2002,SO48507,389,14255,1,1,1
12-11-2015,09-04-2002,SO48505,371,15071,7,1,1
12-11-2015,8/14/2002,SO48512,352,20656,6,1,1
12-11-2015,11/23/2002,SO48504,340,20879,10,1,1
12-11-2015,8/26/2002,SO48506,379,15072,7,1,1
12-12-2015,9/19/2002,SO48532,362,13112,9,1,1
12-12-2015,11/18/2002,SO48518,381,19337,10,1,1
12-12-2015,11-06-2002,SO48519,381,18176,8,1,1
12-12-2015,11-02-2002,SO48526,375,13724,4,1,1
12-12-2015,10-10-2002,SO48523,377,17203,10,1,1
12-12-2015,09-01-2002,SO48528,379,22908,9,1,1
12-12-2015,8/18/2002,SO48522,370,15064,7,1,1
12-12-2015,10-05-2002,SO48530,352,13104,9,1,1
12-12-2015,10-04-2002,SO48527,352,26617,4,1,1
12-12-2015,10-09-2002,SO48524,377,15082,7,1,1
12-12-2015,8/19/2002,SO48521,371,16422,8,1,1
12-12-2015,09-01-2002,SO48533,328,26560,9,1,1
12-12-2015,10/27/2002,SO48517,368,16442,8,1,1
12-12-2015,11/24/2002,SO48529,360,26638,1,1,1
12-12-2015,11-04-2002,SO48520,377,16411,8,1,1
12-12-2015,8/26/2002,SO48531,360,13105,9,1,1
12-12-2015,8/20/2002,SO48525,385,14284,1,1,1
12/13/2015,10/16/2002,SO48534,371,16448,8,1,1
12/13/2015,8/25/2002,SO48536,387,14256,1,1,1
12/13/2015,11/21/2002,SO48542,360,26676,4,1,1
12/13/2015,8/23/2002,SO48545,360,12335,10,1,1
12/13/2015,11/14/2002,SO48544,354,13119,9,1,1
12/13/2015,9/28/2002,SO48538,379,22905,9,1,1
12/13/2015,10/14/2002,SO48535,338,19295,7,1,1
12/13/2015,11/27/2002,SO48539,377,22921,9,1,1
12/13/2015,9/30/2002,SO48537,362,12318,10,1,1
12/13/2015,09-02-2002,SO48540,377,22931,9,1,1
12/13/2015,9/21/2002,SO48541,368,22943,9,1,1
12/13/2015,09-04-2002,SO48543,387,24918,9,1,1
12/14/2015,10-10-2002,SO48547,385,19029,8,1,1
12/14/2015,11/14/2002,SO48553,370,13716,4,1,1
12/14/2015,10/19/2002,SO48557,370,22958,9,1,1
12/14/2015,10/30/2002,SO48559,354,13122,9,1,1
12/14/2015,9/30/2002,SO48550,326,19315,7,1,1
12/14/2015,8/28/2002,SO48551,330,20833,8,1,1
12/14/2015,10/18/2002,SO48558,360,26684,4,1,1
12/14/2015,10/29/2002,SO48561,340,26562,9,1,1
12/14/2015,9/23/2002,SO48549,375,14946,7,1,1
12/14/2015,09-04-2002,SO48560,326,26561,9,1,1
12/14/2015,9/13/2002,SO48554,362,26622,1,1,1
12/14/2015,8/20/2002,SO48556,377,22936,9,1,1
12/14/2015,11/19/2002,SO48548,370,16414,8,1,1
12/14/2015,10-09-2002,SO48546,377,14960,7,1,1
12/14/2015,11/14/2002,SO48555,324,15399,4,1,1
12/14/2015,11-09-2002,SO48552,381,14242,1,1,1
12/15/2015,09-06-2002,SO48564,375,17218,10,1,1
12/15/2015,09-05-2002,SO48563,340,20831,8,1,1
12/15/2015,10-11-2002,SO48562,375,17085,10,1,1
12/15/2015,10/21/2002,SO48565,358,26604,4,1,1
12/15/2015,9/13/2002,SO48566,375,22906,9,1,1
12/16/2015,11-05-2002,SO48571,377,13726,4,1,1
12/16/2015,10/30/2002,SO48569,324,20726,8,1,1
12/16/2015,8/31/2002,SO48573,328,15419,1,1,1
12/16/2015,9/25/2002,SO48567,377,14948,7,1,1
12/16/2015,10/26/2002,SO48576,362,13133,9,1,1
12/16/2015,8/25/2002,SO48568,326,19296,7,1,1
12/16/2015,10-11-2002,SO48570,389,26504,6,1,1
12/16/2015,11-10-2002,SO48575,360,13123,9,1,1
12/16/2015,11/19/2002,SO48574,320,15422,1,1,1
12/16/2015,8/20/2002,SO48577,334,26571,9,1,1
12/16/2015,10/19/2002,SO48572,362,28756,7,1,1
12/17/2015,8/27/2002,SO48586,354,13113,9,1,1
12/17/2015,10-02-2002,SO48585,389,24919,9,1,1
12/17/2015,11/20/2002,SO48579,379,13741,4,1,1
12/17/2015,8/29/2002,SO48578,377,17207,10,1,1
12/17/2015,9/20/2002,SO48581,352,26632,1,1,1
12/17/2015,10-06-2002,SO48580,358,12231,8,1,1
12/17/2015,11-11-2002,SO48583,377,23106,9,1,1
12/17/2015,10-09-2002,SO48588,338,26569,9,1,1
12/17/2015,8/27/2002,SO48587,322,26568,9,1,1
12/17/2015,9/21/2002,SO48582,342,15428,4,1,1
12/17/2015,11-01-2002,SO48584,379,22935,9,1,1
12/18/2015,8/30/2002,SO48596,373,23101,9,1,1
12/18/2015,10-01-2002,SO48598,352,13106,9,1,1
12/18/2015,10/16/2002,SO48593,362,12394,10,1,1
12/18/2015,9/19/2002,SO48597,352,26650,4,1,1
12/18/2015,9/28/2002,SO48589,387,17646,7,1,1
12/18/2015,10/13/2002,SO48591,358,28739,7,1,1
12/18/2015,10-07-2002,SO48594,362,26614,1,1,1
12/18/2015,8/25/2002,SO48590,352,28757,7,1,1
12/18/2015,10-03-2002,SO48592,354,12266,8,1,1
12/18/2015,11-01-2002,SO48595,375,23097,9,1,1
12/19/2015,11/23/2002,SO48604,354,26609,1,1,1
12/19/2015,12-03-2002,SO48611,360,13518,9,1,1
12/19/2015,9/14/2002,SO48607,377,22946,9,1,1
12/19/2015,10-10-2002,SO48612,352,13520,9,1,1
12/19/2015,10-05-2002,SO48605,358,26616,1,1,1
12/19/2015,8/26/2002,SO48601,362,28728,7,1,1
12/19/2015,12-02-2002,SO48608,358,26644,1,1,1
12/19/2015,10/31/2002,SO48599,377,15002,7,1,1
12/19/2015,10/29/2002,SO48603,356,28751,7,1,1
12/19/2015,11-11-2002,SO48609,356,26646,4,1,1
12/19/2015,11/19/2002,SO48600,385,18185,8,1,1
12/19/2015,10/16/2002,SO48606,368,22988,9,1,1
12/19/2015,11/15/2002,SO48602,352,12237,8,1,1
12/19/2015,10/26/2002,SO48610,358,13134,9,1,1
12/20/2015,12-04-2002,SO48618,332,27259,6,1,1
12/20/2015,9/14/2002,SO48625,336,26547,9,1,1
12/20/2015,11/14/2002,SO48622,356,13156,9,1,1
12/20/2015,9/23/2002,SO48624,362,13109,9,1,1
12/20/2015,10/19/2002,SO48623,356,13108,9,1,1
12/20/2015,10-01-2002,SO48613,375,14965,7,1,1
12/20/2015,11/29/2002,SO48626,334,26570,9,1,1
12/20/2015,11/26/2002,SO48620,360,20665,6,1,1
12/20/2015,8/28/2002,SO48615,383,19360,10,1,1
12/20/2015,11/17/2002,SO48621,360,13129,9,1,1
12/20/2015,8/26/2002,SO48616,373,13721,1,1,1
12/20/2015,9/27/2002,SO48617,371,13725,4,1,1
12/20/2015,10/22/2002,SO48614,375,14976,7,1,1
12/20/2015,09-03-2002,SO48619,369,22934,9,1,1
12/21/2015,09-07-2002,SO48628,352,12381,10,1,1
12/21/2015,9/13/2002,SO48629,389,24916,9,1,1
12/21/2015,10-07-2002,SO48627,362,28758,7,1,1
12/22/2015,11/22/2002,SO48636,324,15429,4,1,1
12/22/2015,8/31/2002,SO48630,358,26623,1,1,1
12/22/2015,11/24/2002,SO48635,358,28750,7,1,1
12/22/2015,11-12-2002,SO48637,336,15474,4,1,1
12/22/2015,12-04-2002,SO48641,354,13524,9,1,1
12/22/2015,10/22/2002,SO48633,338,20875,10,1,1
12/22/2015,8/28/2002,SO48639,358,20670,6,1,1
12/22/2015,10-07-2002,SO48638,334,15475,4,1,1
12/22/2015,9/15/2002,SO48631,375,17185,10,1,1
12/22/2015,11-12-2002,SO48632,379,17192,10,1,1
12/22/2015,10/16/2002,SO48634,362,12230,8,1,1
12/22/2015,12-03-2002,SO48640,356,26681,4,1,1
12/23/2015,11-05-2002,SO48649,338,15432,4,1,1
12/23/2015,11-02-2002,SO48653,360,20680,6,1,1
12/23/2015,11/18/2002,SO48650,373,22986,9,1,1
12/23/2015,9/18/2002,SO48652,368,22951,9,1,1
12/23/2015,10/22/2002,SO48643,342,20869,10,1,1
12/23/2015,09-11-2002,SO48644,387,14270,4,1,1
12/23/2015,10/25/2002,SO48651,377,22926,9,1,1
12/23/2015,10/23/2002,SO48647,354,26625,1,1,1
12/23/2015,10/15/2002,SO48646,370,13722,1,1,1
12/23/2015,10/16/2002,SO48642,371,15061,7,1,1
12/23/2015,9/28/2002,SO48648,354,26610,4,1,1
12/23/2015,10/29/2002,SO48645,387,14283,1,1,1
12/24/2015,11/21/2002,SO48656,336,20829,8,1,1
12/24/2015,11-12-2002,SO48661,332,15467,4,1,1
12/24/2015,09-12-2002,SO48657,373,15067,7,1,1
12/24/2015,10-06-2002,SO48659,362,28749,7,1,1
12/24/2015,9/30/2002,SO48662,369,22938,9,1,1
12/24/2015,9/22/2002,SO48654,375,17094,10,1,1
12/24/2015,11-10-2002,SO48655,385,18183,8,1,1
12/24/2015,10/30/2002,SO48660,356,26607,4,1,1
12/24/2015,11/25/2002,SO48664,354,13521,9,1,1
12/24/2015,9/21/2002,SO48663,362,13118,9,1,1
12/24/2015,11/20/2002,SO48665,334,20872,10,1,1
12/24/2015,09-03-2002,SO48666,360,13090,9,1,1
12/25/2015,10-09-2002,SO48673,360,13131,9,1,1
12/25/2015,09-02-2002,SO48674,334,26548,9,1,1
12/25/2015,11/29/2002,SO48669,328,19293,7,1,1
12/25/2015,10/25/2002,SO48667,389,19341,10,1,1
12/25/2015,10/17/2002,SO48671,360,12270,8,1,1
12/25/2015,11/26/2002,SO48670,377,13715,4,1,1
12/25/2015,12-09-2002,SO48672,379,22950,9,1,1
12/25/2015,9/24/2002,SO48668,389,18626,8,1,1
12/26/2015,11/30/2002,SO48679,352,26608,4,1,1
12/26/2015,9/17/2002,SO48682,354,13091,9,1,1
12/26/2015,09-04-2002,SO48680,340,27242,6,1,1
12/26/2015,9/16/2002,SO48676,370,13729,1,1,1
12/26/2015,11/15/2002,SO48675,379,15079,7,1,1
12/26/2015,10-11-2002,SO48678,362,26627,4,1,1
12/26/2015,09-07-2002,SO48677,358,12391,10,1,1
12/26/2015,8/28/2002,SO48681,352,13160,9,1,1
12/27/2015,11/30/2002,SO48687,352,12317,10,1,1
12/27/2015,09-07-2002,SO48684,379,16534,8,1,1
12/27/2015,11/23/2002,SO48690,360,13130,9,1,1
12/27/2015,11/26/2002,SO48683,385,17648,7,1,1
12/27/2015,12-05-2002,SO48689,385,24914,9,1,1
12/27/2015,11-11-2002,SO48691,338,26549,9,1,1
12/27/2015,10/28/2002,SO48688,373,22966,9,1,1
12/27/2015,10-11-2002,SO48686,371,25999,6,1,1
12/27/2015,10-07-2002,SO48685,369,13728,4,1,1
12/28/2015,10-02-2002,SO48692,381,18171,8,1,1
12/28/2015,09-08-2002,SO48694,362,12315,10,1,1
12/28/2015,09-12-2002,SO48701,360,13103,9,1,1
12/28/2015,11-09-2002,SO48696,368,23100,9,1,1
12/28/2015,11/26/2002,SO48699,362,13115,9,1,1
12/28/2015,9/15/2002,SO48695,362,26624,1,1,1
12/28/2015,10-04-2002,SO48693,370,25995,6,1,1
12/28/2015,12-04-2002,SO48698,362,26647,4,1,1
12/28/2015,9/23/2002,SO48697,371,22933,9,1,1
12/28/2015,11-05-2002,SO48700,360,13519,9,1,1
12/29/2015,10/23/2002,SO48708,377,16466,8,1,1
12/29/2015,9/22/2002,SO48712,338,27252,6,1,1
12/29/2015,12-10-2002,SO48707,326,19313,7,1,1
12/29/2015,11-03-2002,SO48713,334,27253,6,1,1
12/29/2015,10/28/2002,SO48709,381,14268,4,1,1
12/29/2015,12-03-2002,SO48714,377,23104,9,1,1
12/29/2015,10-05-2002,SO48704,369,16429,8,1,1
12/29/2015,11/21/2002,SO48702,377,17115,10,1,1
12/29/2015,11/26/2002,SO48711,326,15410,4,1,1
12/29/2015,11/17/2002,SO48715,375,23107,9,1,1
12/29/2015,11-05-2002,SO48706,387,19359,10,1,1
12/29/2015,10/18/2002,SO48705,373,14995,7,1,1
12/29/2015,10/25/2002,SO48703,369,15004,7,1,1
12/29/2015,9/20/2002,SO48710,354,12305,10,1,1
12/30/2015,10-06-2002,SO48716,377,17626,10,1,1
12/30/2015,09-09-2002,SO48721,368,22930,9,1,1
12/30/2015,11/28/2002,SO48722,369,22937,9,1,1
12/30/2015,09-03-2002,SO48719,368,23099,9,1,1
12/30/2015,12-06-2002,SO48720,371,22910,9,1,1
12/30/2015,10/20/2002,SO48717,352,28736,7,1,1
12/30/2015,10-12-2002,SO48718,356,12382,10,1,1
12/31/2015,12/14/2002,SO48727,360,13128,9,1,1
12/31/2015,11-09-2002,SO48725,377,17202,10,1,1
12/31/2015,11/29/2002,SO48728,354,13111,9,1,1
12/31/2015,11/14/2002,SO48729,324,26563,9,1,1
12/31/2015,12-02-2002,SO48724,340,20722,8,1,1
12/31/2015,10-09-2002,SO48723,369,14944,7,1,1
12/31/2015,11/22/2002,SO48726,383,24915,9,1,1
